Date,KOSPI_index,Volume,Transaction_Amount,Market_Cap,Credit_Balance_KOSPI,Credit_Ratio_to_MarketCap,Credit_Change_Ratio_to_Transaction
2025-05-22,2593.67,35806.0,89655.0,21260119.0,32710441.0,1.5385822158380205,
2025-05-21,2625.58,37153.0,74411.0,21516055.0,32681972.0,1.5189574482868722,-0.38259128354678745
2025-05-20,2601.8,45699.0,76614.0,21335074.0,32634516.0,1.5296181302206873,-0.619416816769781
2025-05-19,2603.42,31330.0,67524.0,21348538.0,32608521.0,1.5274357897482254,-0.3849742313843967
2025-05-16,2626.87,35971.0,80250.0,21544355.0,32470992.0,1.5071693722091006,-1.7137570093457943
2025-05-15,2621.36,33958.0,72540.0,21507487.0,32583126.0,1.514966671838509,1.545822994210091
2025-05-14,2640.57,39050.0,88932.0,21653840.0,32599066.0,1.5054635113217794,0.1792380695362749
2025-05-13,2608.42,42246.0,87461.0,21393658.0,32646302.0,1.5259803629655107,0.5400807216930975
2025-05-12,2607.33,40975.0,85275.0,21359605.0,32672222.0,1.5296266948756778,0.30395778364116094
2025-05-09,2577.27,48555.0,80349.0,21103829.0,32295904.0,1.5303338555292503,-4.6835430434728496
2025-05-08,2579.48,47164.0,102701.0,21113597.0,32285291.0,1.5291231996139738,-0.10333881851199112
2025-05-07,2573.8,54676.0,89354.0,21068647.0,32405185.0,1.53807622292974,1.341786601607091
2025-05-02,2559.79,58549.0,83274.0,20958223.0,32327115.0,1.5424549590869416,-0.9375075053438048
2025-04-30,2556.61,48749.0,84356.0,20941291.0,32417203.0,1.5480040366183727,1.0679501161743088
2025-04-29,2565.42,54708.0,92152.0,21008816.0,32358800.0,1.5402486270525668,-0.6337681222328327
2025-04-28,2548.86,45410.0,78034.0,20872084.0,30129594.0,1.4435354897958441,-28.567111771791783
2025-04-25,2546.3,40353.0,87606.0,20857212.0,29903059.0,1.433703555393693,-2.5858388694838252
2025-04-24,2522.33,32794.0,72723.0,20661489.0,29935613.0,1.4488603894908059,0.44764379907319557
2025-04-23,2525.56,53812.0,77642.0,20684115.0,29767137.0,1.4391303181209347,-2.169908039463177
2025-04-22,2486.64,41668.0,61825.0,20368678.0,29677643.0,1.4570235240598335,-1.4475374039627982
2025-04-21,2488.42,42898.0,52397.0,20382707.0,29629381.0,1.4536528931117934,-0.9210832681260378
2025-04-18,2483.42,45099.0,56496.0,20339574.0,29622569.0,1.4564006601121537,-0.12057490795808552
2025-04-17,2470.41,60174.0,66063.0,20231883.0,29523489.0,1.4592556214367194,-1.4997805125410593
2025-04-16,2447.43,61317.0,67257.0,20048543.0,29504351.0,1.4716456452720779,-0.2845503070312384
2025-04-15,2477.41,56034.0,65108.0,20279967.0,29384485.0,1.4489414603090824,-1.8410333599557658
2025-04-14,2455.89,48862.0,66878.0,20111023.0,29131574.0,1.4485376502229648,-3.781677083644846
2025-04-11,2432.72,36970.0,76871.0,19918478.0,29389680.0,1.475498278533129,3.357651129814885
2025-04-10,2445.06,67039.0,110554.0,20027864.0,29439226.0,1.469913416627954,0.44816107965338203
2025-04-09,2293.7,69964.0,95603.0,18801727.0,29698091.0,1.5795405922019823,2.7077079171155716
2025-04-08,2334.23,55702.0,91225.0,19128701.0,29715046.0,1.5534272818629973,0.1858591394902713
2025-04-07,2328.2,61950.0,105055.0,19075915.0,29736134.0,1.5588313325992489,0.20073294940745323
2025-04-04,2465.42,69507.0,107428.0,20198966.0,29741098.0,1.4724069539005116,0.04620769259410954
2025-04-03,2486.7,48006.0,82675.0,20373348.0,29575494.0,1.4516756892387055,-2.0030722709404296
2025-04-02,2505.86,51560.0,73161.0,20535173.0,29776237.0,1.4500114997813751,2.743852599062342
2025-04-01,2521.39,45339.0,69395.0,20660915.0,30012863.0,1.4526395854201035,3.409842207651848
2025-03-31,2481.12,39159.0,82364.0,20335081.0,30154957.0,1.482903215384291,1.7251954737506678
2025-03-28,2557.98,51356.0,71504.0,20970560.0,30091008.0,1.4349167594952161,-0.894341575296487
2025-03-27,2607.15,40331.0,76762.0,21376891.0,30353215.0,1.4199078341186284,3.4158437768687633
2025-03-26,2643.94,50792.0,76553.0,21667579.0,30410104.0,1.4034841640591227,0.743132209057777
2025-03-25,2615.81,43928.0,83051.0,21435397.0,30426303.0,1.41944200986807,0.19504882542052474
2025-03-24,2632.07,37243.0,69241.0,21567103.0,30569213.0,1.4174000560019582,2.0639505495299026
2025-03-21,2643.13,49753.0,141881.0,21662400.0,30671998.0,1.4159095021788906,0.7244451335978743
2025-03-20,2637.1,45502.0,119893.0,21609682.0,30695952.0,1.420472175388791,0.19979481704519864
2025-03-19,2628.62,65333.0,118415.0,21530808.0,30645085.0,1.4233132820654013,-0.42956551112612423
2025-03-18,2612.34,55553.0,120346.0,21389184.0,30700552.0,1.4353306792816407,0.46089608296079637
2025-03-17,2610.69,39657.0,119951.0,21373073.0,30654875.0,1.4342755017025395,-0.3807971588398596
2025-03-14,2566.36,36233.0,99418.0,21002877.0,30640741.0,1.458883037785728,-0.14216741435152588
2025-03-13,2573.64,42729.0,131129.0,21039690.0,30705620.0,1.4594140883254458,0.49477232343722594
2025-03-12,2574.82,40164.0,122848.0,21050914.0,30737399.0,1.46014557847702,0.2586855300859599
2025-03-11,2537.6,39902.0,109175.0,20748622.0,30676125.0,1.4784656542492316,-0.5612457064346233
2025-03-10,2570.39,43569.0,98814.0,21014400.0,30679262.0,1.4599161527333637,0.031746513651911674
2025-03-07,2563.48,56719.0,121552.0,20958922.0,30649016.0,1.4623374236518463,-0.2488317757009346
2025-03-06,2576.16,60962.0,113197.0,21056424.0,30728511.0,1.4593413867425922,0.7022712616058729
2025-03-05,2558.13,56941.0,130216.0,20945807.0,30867062.0,1.473663058195848,1.064009031148246
2025-03-04,2528.92,48408.0,131154.0,20712779.0,30688595.0,1.4816261497310428,-1.3607438583649756
2025-02-28,2532.78,58857.0,156372.0,20743787.0,30568671.0,1.4736302006957553,-0.7669147929296805
2025-02-27,2621.75,51391.0,108021.0,21477083.0,30493273.0,1.4198051476543625,-0.6979939085918478
2025-02-26,2641.09,38676.0,112187.0,21635404.0,30334273.0,1.4020664000542813,-1.41727651153877
2025-02-25,2630.29,41028.0,105085.0,21552557.0,30224140.0,1.4023459026230622,-1.048037303135557
2025-02-24,2645.27,53635.0,108021.0,21677883.0,30232393.0,1.3946192531807649,0.07640181075901908
2025-02-21,2654.58,44470.0,113811.0,21761753.0,30107707.0,1.383514783942268,-1.0955531539130663
2025-02-20,2654.06,52930.0,145512.0,21768988.0,30081778.0,1.3818638698317074,-0.17819148936170212
2025-02-19,2671.52,52580.0,148516.0,21903215.0,29953292.0,1.3675294699887666,-0.8651323763096233
2025-02-18,2626.81,42199.0,126182.0,21524149.0,29916051.0,1.3898831029277858,-0.2951371827994484
2025-02-17,2610.42,36634.0,110173.0,21385761.0,29781974.0,1.3926076327141224,-1.2169678596389315
2025-02-14,2591.05,49936.0,139176.0,21232956.0,29727297.0,1.4000545661188202,-0.3928622751049031
2025-02-13,2583.17,68034.0,171042.0,21168656.0,29607184.0,1.3986331489349157,-0.7022427240093077
2025-02-12,2548.39,46489.0,136690.0,20888840.0,29655404.0,1.4196769183927878,0.35276903943229204
2025-02-11,2539.05,45109.0,110232.0,20813115.0,29526385.0,1.4186432448963069,-1.1704314536613687
2025-02-10,2521.27,39356.0,105825.0,20670500.0,29328240.0,1.4188452141941414,-1.872383652256083
2025-02-07,2521.92,41987.0,102401.0,20666498.0,29334911.0,1.419442761903831,0.06514584818507632
2025-02-06,2536.75,47970.0,118630.0,20785767.0,29432731.0,1.4160040858727994,0.8245806288459917
2025-02-05,2509.27,43734.0,99496.0,20564736.0,29598015.0,1.4392606352933488,1.6612125110557208
2025-02-04,2481.69,47938.0,110009.0,20285883.0,29563611.0,1.4573489850059769,-0.31273804870510596
2025-02-03,2453.95,52285.0,116500.0,20052288.0,29434634.0,1.4678940378275038,-1.1070987124463518
2025-01-31,2517.37,45440.0,137594.0,20571323.0,29488920.0,1.4334965232911856,0.3945375525095571
2025-01-24,2536.8,60201.0,101793.0,20730495.0,29211449.0,1.4091052336183965,-2.7258357647382434
2025-01-23,2515.49,60974.0,99078.0,20560889.0,29886333.0,1.453552567692963,6.811643351702699
2025-01-22,2547.06,58374.0,110745.0,20817140.0,29879505.0,1.4353318947751708,-0.06165515373154544
2025-01-21,2518.03,57201.0,93236.0,20582595.0,29144950.0,1.415999780396981,-7.878448238877687
2025-01-20,2520.05,43755.0,86635.0,20596639.0,28993132.0,1.407663260010529,-1.7523864488947885
2025-01-17,2523.55,44588.0,100118.0,20623205.0,29070394.0,1.4095963260802578,0.7717093829281448
2025-01-16,2527.49,45106.0,94323.0,20658092.0,29076353.0,1.4075042845195964,0.06317653170488641
2025-01-15,2496.81,53853.0,91762.0,20417692.0,29038418.0,1.4222184368340947,-0.4134064209585667
2025-01-14,2497.4,41449.0,81992.0,20424885.0,28822516.0,1.411147039505975,-2.6332081178651574
2025-01-13,2489.56,57857.0,90491.0,20363971.0,28681789.0,1.4084575645879676,-1.555149130852792
2025-01-10,2515.78,37759.0,96910.0,20586388.0,28666225.0,1.3924844416611597,-0.16060262098854608
2025-01-09,2521.9,40429.0,115245.0,20638377.0,28585350.0,1.38505804017438,-0.7017658032886459
2025-01-08,2521.05,36291.0,103911.0,20626267.0,28457687.0,1.3796818881477682,-1.2285802273099093
2025-01-07,2492.1,40769.0,94060.0,20385229.0,28393227.0,1.3928333598803329,-0.6853072506910483
2025-01-06,2488.64,30276.0,81423.0,20363943.0,28451353.0,1.397143618011502,0.7138769143853703
2025-01-03,2441.92,40754.0,82301.0,19981269.0,28314867.0,1.4170705073836902,-1.6583759614099465
2025-01-02,2398.94,35069.0,69586.0,19634543.0,28518256.0,1.452453260562265,2.9228436754519587
2024-12-30,2399.49,30396.0,53155.0,19633288.0,28682137.0,1.4608932034206394,3.083077791364876
2024-12-27,2404.77,31129.0,63396.0,19669567.0,28661587.0,1.4571539373490021,-0.3241529434033693
2024-12-26,2429.67,32280.0,64104.0,19890052.0,28730716.0,1.4444766660237993,1.0783882441033321
2024-12-24,2440.52,38678.0,67408.0,19978259.0,28916297.0,1.4473882333790948,2.7531005221932117
2024-12-23,2442.01,42817.0,73755.0,19980474.0,28851244.0,1.443971949814604,-0.882014778659074
2024-12-20,2404.15,61778.0,93473.0,19670648.0,28660778.0,1.4570327322211245,-2.0376579333069444
2024-12-19,2435.93,50447.0,84438.0,19934171.0,28762452.0,1.442871740189246,1.204126104360596
2024-12-18,2484.43,44168.0,83386.0,20331357.0,28569509.0,1.4051943999606125,-2.313853644496678
2024-12-17,2456.81,55904.0,92848.0,20103438.0,28463362.0,1.415845488716905,-1.1432341030501465
2024-12-16,2488.97,52671.0,84664.0,20378251.0,28338659.0,1.3906325425081867,-1.4729164698100727
2024-12-13,2494.46,57774.0,88495.0,20421159.0,28268802.0,1.384289794717332,-0.7893892310300017
2024-12-12,2482.12,66419.0,122591.0,20322506.0,28185340.0,1.3869027766555955,-0.6808166994314427
2024-12-11,2442.51,61772.0,77459.0,19997547.0,28453706.0,1.4228598137561572,3.464619992512168
2024-12-10,2417.84,59877.0,93038.0,19797693.0,28806370.0,1.4550367055393778,3.7905371998538233
2024-12-09,2360.58,59164.0,100045.0,19331619.0,29061051.0,1.5032911107962557,2.545664450997051
2024-12-06,2428.16,63041.0,107269.0,19885100.0,29165258.0,1.4666890284685519,0.9714549403835218
2024-12-05,2441.85,51935.0,97207.0,19993053.0,29152765.0,1.458144736574249,-0.12851955106113758
2024-12-04,2464.0,67028.0,132969.0,20169345.0,29312683.0,1.453328454642429,1.2026712993254067
2024-12-03,2500.1,32414.0,91452.0,20462610.0,29537570.0,1.4434898578431588,2.4590714254472292
2024-12-02,2454.48,32811.0,75917.0,20097139.0,29438882.0,1.464829496377569,-1.299945993650961
2024-11-29,2455.91,38428.0,91065.0,20114214.0,29421211.0,1.4627074664712227,-0.1940482073244386
2024-11-28,2504.67,34257.0,75728.0,20503580.0,29395684.0,1.433685434446082,-0.3370879991548701
2024-11-27,2503.06,41434.0,85860.0,20490724.0,29346997.0,1.432208886323392,-0.5670510132774284
2024-11-26,2520.36,44171.0,87099.0,20643730.0,29389749.0,1.423664667189505,0.4908437525115099
2024-11-25,2534.34,56469.0,134952.0,20751129.0,29500426.0,1.421629926737962,0.8201212282885767
2024-11-22,2501.24,54352.0,80172.0,20489003.0,29432435.0,1.4364991307776176,-0.8480641620515891
2024-11-21,2480.63,45112.0,83564.0,20328241.0,29441338.0,1.4482973711301435,0.10654109425111292
2024-11-20,2482.29,40879.0,78201.0,20331342.0,29477800.0,1.449869861025406,0.46626002225035484
2024-11-19,2471.95,41086.0,90859.0,20191463.0,29598825.0,1.465907893846028,1.3320089369242452
2024-11-18,2469.07,44393.0,106213.0,20173775.0,29862843.0,1.4802803639874045,2.485740916836922
2024-11-15,2416.86,62333.0,123658.0,19735135.0,30212988.0,1.530923806703121,2.8315596241246017
2024-11-14,2418.86,63999.0,130174.0,19726118.0,30461367.0,1.54421498441812,1.9080538356353804
2024-11-13,2417.08,61918.0,112084.0,19706632.0,30696122.0,1.5576543977682233,2.0944559437564685
2024-11-12,2482.57,73581.0,128480.0,20226449.0,30643172.0,1.5150050312835437,-0.412126400996264
2024-11-11,2531.66,57220.0,112902.0,20629987.0,30650607.0,1.4857307956616745,0.06585357212449736
2024-11-08,2561.15,44873.0,99212.0,20872291.0,30648435.0,1.4683790581493905,-0.02189251300245938
2024-11-07,2564.63,46515.0,108097.0,20898405.0,30659485.0,1.4670729656162755,0.10222300341360074
2024-11-06,2563.51,54851.0,117919.0,20890440.0,30521425.0,1.4610235591016751,-1.1708036872768595
2024-11-05,2576.88,31088.0,77160.0,21001138.0,30569246.0,1.4555995013222616,0.6197641264904096
2024-11-04,2588.97,37394.0,80647.0,21102151.0,30647801.0,1.452354359515293,0.9740597914367553
2024-11-01,2542.36,31985.0,79443.0,20726773.0,30520778.0,1.4725291776003915,-1.5989199803632794
2024-10-31,2556.15,40661.0,109807.0,20838077.0,30516574.0,1.4644620998377154,-0.03828535521414846
2024-10-30,2593.79,48736.0,90670.0,21146751.0,30512726.0,1.4429037349520029,-0.04243961619058123
2024-10-29,2617.8,36329.0,93412.0,21344245.0,30575678.0,1.4325022037556259,0.6739176979403074
2024-10-28,2612.43,33374.0,91330.0,21298413.0,30527320.0,1.433314303746481,-0.5294864776086718
2024-10-25,2583.27,46290.0,102869.0,21056515.0,30500228.0,1.4484936372424402,-0.26336408441804626
2024-10-24,2581.03,34310.0,97339.0,21040428.0,30618510.0,1.455222773985396,1.2151552820554967
2024-10-23,2599.62,35242.0,94302.0,21206974.0,30562132.0,1.4411359206645888,-0.5978452206740048
2024-10-22,2570.7,34332.0,89581.0,20966009.0,30673052.0,1.462989546556047,1.238208995211038
2024-10-21,2604.92,24068.0,77572.0,21245054.0,30565408.0,1.4387070044632506,-1.3876656525550457
2024-10-18,2593.82,26520.0,82749.0,21152797.0,30559203.0,1.4446885203881075,-0.07498580043263363
2024-10-17,2609.3,33127.0,99536.0,21274166.0,30422409.0,1.4300165280274677,-1.374316830091625
2024-10-16,2610.36,43755.0,100531.0,21292766.0,30372824.0,1.4264386317869646,-0.4932309436890113
2024-10-15,2633.45,43829.0,100544.0,21473195.0,30440911.0,1.4176237397369138,0.6771861075747931
2024-10-14,2623.29,40171.0,85254.0,21384496.0,30390086.0,1.4211270632705115,-0.5961597109813029
2024-10-11,2596.91,49128.0,95484.0,21168995.0,30343160.0,1.433377446591111,-0.49145406560261407
2024-10-10,2599.16,61856.0,138676.0,21187699.0,30243736.0,1.427419560755512,-0.7169517436326401
2024-10-08,2594.36,31824.0,91683.0,21161864.0,30174980.0,1.425913142622975,-0.7499318303284143
2024-10-07,2610.38,34367.0,103789.0,21298985.0,30152535.0,1.4156794326114601,-0.21625605796375338
2024-10-04,2569.71,41433.0,100166.0,20972992.0,30060049.0,1.43327423192647,-0.9233272767206437
2024-10-02,2561.69,35100.0,96079.0,20912531.0,29933632.0,1.4313729887597058,-1.3157609883533343
2024-09-30,2593.27,35892.0,108069.0,21159755.0,29847236.0,1.4105662376525625,-0.7994522018340134
2024-09-27,2649.78,41300.0,119870.0,21628278.0,29919708.0,1.3833606170588337,0.6045883039959956
2024-09-26,2671.57,32489.0,116024.0,21791143.0,29781064.0,1.3666591054907034,-1.194959663517893
2024-09-25,2596.32,45447.0,116715.0,21188003.0,29759859.0,1.404561770167769,-0.18168187465192992
2024-09-24,2631.68,35510.0,103384.0,21465521.0,29565188.0,1.3773338182660462,-1.88298963089066
2024-09-23,2602.01,33914.0,95265.0,21228394.0,29552501.0,1.3921213729121478,-0.1331758778145174
2024-09-20,2593.37,49596.0,142766.0,21165823.0,29391250.0,1.388618340047538,-1.129477606713083
2024-09-19,2580.8,38508.0,128711.0,21061103.0,29232996.0,1.3880087856747103,-1.2295297216244143
2024-09-12,2572.09,34048.0,112824.0,20991011.0,29403651.0,1.400773454885046,1.512577111252925
2024-09-11,2513.37,30256.0,96230.0,20519780.0,29418601.0,1.4336703902283552,0.15535695728982646
2024-09-10,2523.43,34765.0,84219.0,20618086.0,29553937.0,1.4333986675581818,1.606953300324155
2024-09-09,2535.93,27023.0,74544.0,20719569.0,29781300.0,1.4373513271439189,3.0500509766044215
2024-09-06,2544.28,37478.0,86853.0,20791442.0,30063317.0,1.445946702494228,3.2470611262708253
2024-09-05,2575.5,37900.0,101898.0,21039673.0,30159226.0,1.4334455673336748,0.9412255392647549
2024-09-04,2580.8,45547.0,113703.0,21096934.0,30090684.0,1.426306021529005,-0.6028161086338971
2024-09-03,2664.63,30346.0,89784.0,21783304.0,30023096.0,1.3782618100541588,-0.7527844604829368
2024-09-02,2681.0,26699.0,86700.0,21926800.0,30234012.0,1.3788611197256326,2.432710495963091
2024-08-29,2662.28,28884.0,114647.0,21782588.0,30072051.0,1.3805545511855617,-1.4126928746500127
2024-08-28,2689.83,28077.0,105675.0,22005926.0,29981596.0,1.3624328283208804,-0.8559735036669033
2024-08-27,2689.25,26406.0,80507.0,21994796.0,29949184.0,1.361648637250375,-0.4025985318046878
2024-08-26,2698.01,33369.0,90874.0,22065497.0,29991148.0,1.3591875134287708,0.46178224794770784
2024-08-23,2701.69,33059.0,82858.0,22107973.0,29971799.0,1.3557009048274122,-0.2335199980689855
2024-08-22,2707.67,44176.0,89463.0,22154128.0,29888475.0,1.3491153883375595,-0.9313794529582062
2024-08-21,2701.13,41733.0,93786.0,22105612.0,29785416.0,1.3474142222346073,-1.0988740323715693
2024-08-20,2696.63,48419.0,89542.0,22069404.0,29655161.0,1.3437227847204212,-1.454680485135467
2024-08-19,2674.36,39564.0,92626.0,21898206.0,29798434.0,1.3607705580995997,1.5467903180532463
2024-08-16,2697.23,38585.0,111929.0,22088813.0,29889288.0,1.353141429555314,0.811710995363132
2024-08-14,2644.5,32875.0,88671.0,21647549.0,29785268.0,1.3759187241012827,-1.173100562754452
2024-08-13,2621.5,37853.0,89659.0,21454337.0,29838930.0,1.3908110980078294,0.598512140443235
2024-08-12,2618.3,29308.0,76012.0,21424303.0,29900533.0,1.3956362080950777,0.8104378256064831
2024-08-09,2588.43,47501.0,97217.0,21181392.0,29637638.0,1.399229946738156,-2.7042081117500025
2024-08-08,2556.73,49530.0,114637.0,20920776.0,29660574.0,1.4177568747927898,0.2000750194090913
2024-08-07,2568.41,47699.0,130817.0,21022511.0,30442425.0,1.44808700540102,5.976677343158764
2024-08-06,2522.15,56727.0,155358.0,20636862.0,31369886.0,1.5200899245243777,5.969830971047516
2024-08-05,2441.55,76378.0,187817.0,19977459.0,31274832.0,1.565506003541291,-0.5060990219202735
2024-08-02,2676.19,53179.0,131021.0,21897689.0,31203536.0,1.424969365488751,-0.5441570435273735
2024-08-01,2777.68,48083.0,109050.0,22684120.0,31235436.0,1.3769736714494545,0.2925263640531866
2024-07-31,2770.69,55709.0,121980.0,22628323.0,30970151.0,1.3686454360758418,-2.1748237415969833
2024-07-30,2738.19,39287.0,101997.0,22354288.0,31017403.0,1.387537057767172,0.46326852750571096
2024-07-29,2765.53,45652.0,109636.0,22574061.0,31212847.0,1.3826863939102494,1.7826626290634464
2024-07-26,2731.9,51647.0,129717.0,22289636.0,31292393.0,1.4038987895540331,0.6132272562578537
2024-07-25,2710.65,44032.0,136737.0,22122602.0,31314468.0,1.415496603880502,0.1614413070346724
2024-07-24,2758.71,46922.0,110539.0,22516249.0,31391768.0,1.394182841022943,0.6993006993006993
2024-07-23,2774.29,42340.0,115268.0,22651312.0,31378251.0,1.3852730031708538,-0.11726585001908596
2024-07-22,2763.51,46388.0,104996.0,22556366.0,31664758.0,1.4038058258143178,2.7287420473160884
2024-07-19,2795.46,42621.0,95852.0,22809496.0,31630444.0,1.386722617632586,-0.3579894003255018
2024-07-18,2824.35,65837.0,155482.0,23049403.0,31332038.0,1.3593427126941204,-1.919231808183584
2024-07-17,2843.29,54909.0,139235.0,23203189.0,31388912.0,1.352784395282907,0.4084748805975509
2024-07-16,2866.09,67790.0,126603.0,23384655.0,31362309.0,1.3411490996980713,-0.2101293018332899
2024-07-15,2860.92,42446.0,121657.0,23344463.0,31322762.0,1.3417640834145552,-0.32506966306912055
2024-07-12,2857.0,40818.0,140857.0,23294312.0,31281174.0,1.3428674776915497,-0.2952497923425886
2024-07-11,2891.35,46222.0,146497.0,23636272.0,31174923.0,1.3189441634450645,-0.7252776507368751
2024-07-10,2867.99,47247.0,118415.0,23408119.0,31111886.0,1.3291066232190634,-0.5323396529155935
2024-07-09,2867.38,45643.0,112419.0,23396886.0,31077389.0,1.328270309134301,-0.30686093987671126
2024-07-08,2857.76,42506.0,99386.0,23353618.0,31174546.0,1.3348914930440328,0.9775722938844505
2024-07-05,2862.23,37816.0,131423.0,23383155.0,31193890.0,1.3340325546317424,0.1471888482229138
2024-07-04,2824.94,39374.0,130671.0,23072790.0,31708131.0,1.3742651408867328,3.9353873468481915
2024-07-03,2794.01,34034.0,102440.0,22816361.0,31655287.0,1.387394203659383,-0.5158531823506443
2024-07-02,2780.86,53884.0,116485.0,22704453.0,31285267.0,1.377935288729484,-3.176546336438168
2024-07-01,2804.31,45922.0,99453.0,22896312.0,31337318.0,1.3686622544277,0.5233728494866922
2024-06-28,2797.82,61055.0,110201.0,22838887.0,31331776.0,1.3718608967240828,-0.05028992477382238
2024-06-27,2784.06,39717.0,102711.0,22734228.0,31329539.0,1.3780779800396126,-0.021779556230588738
2024-06-26,2792.05,53503.0,113251.0,22791205.0,31495957.0,1.3819346980556755,1.4694616383078296
2024-06-25,2774.39,71424.0,117677.0,22650082.0,31484867.0,1.3900553207710242,-0.09424101566151415
2024-06-24,2764.73,59417.0,110827.0,22572437.0,31465736.0,1.3939893153760934,-0.1726203903380945
2024-06-21,2784.26,63114.0,144930.0,22705933.0,31436549.0,1.3845081371463572,-0.2013868764231008
2024-06-20,2807.63,75817.0,135770.0,22899468.0,31447007.0,1.3732636496184103,0.07702732562421742
2024-06-19,2797.33,64671.0,140696.0,22809841.0,31416857.0,1.3773378341392208,-0.21429180644794452
2024-06-18,2763.92,56198.0,132695.0,22540825.0,31322254.0,1.3895788641276439,-0.7129356795659219
2024-06-17,2744.1,59399.0,124576.0,22379529.0,31204526.0,1.3943334553644986,-0.9450295402003597
2024-06-14,2758.42,64498.0,161870.0,22508268.0,31198127.0,1.386074086198014,-0.039531722987582625
2024-06-13,2754.89,70003.0,191359.0,22471168.0,31112033.0,1.38453119125806,-0.44990828756421175
2024-06-12,2728.17,51101.0,118396.0,22249291.0,31147990.0,1.3999542727001952,0.3037011385519781
2024-06-11,2705.32,55889.0,117765.0,22067441.0,30942677.0,1.4021869141963492,-1.7434127287394388
2024-06-10,2701.17,50689.0,113277.0,22038489.0,30866996.0,1.4005949318939244,-0.6681056172038454
2024-06-07,2722.67,78387.0,124653.0,22210911.0,30864724.0,1.3896199034789702,-0.01822659703336462
2024-06-05,2689.5,88148.0,136250.0,21948223.0,30716209.0,1.3994850061437776,-1.0900183486238533
2024-06-04,2662.1,77346.0,126490.0,21718345.0,30729160.0,1.4148941827749766,0.10238754051703693
2024-06-03,2682.52,78233.0,139956.0,21887641.0,30874872.0,1.410607566160282,1.0411272114093
2024-05-31,2636.52,61372.0,163539.0,21510175.0,30814676.0,1.4325627755236765,-0.3680834540996337
2024-05-30,2635.44,37274.0,111321.0,21505949.0,30620246.0,1.4238035252478278,-1.7465707278950062
2024-05-29,2677.3,43898.0,130765.0,21843840.0,30537822.0,1.3980061198031115,-0.6303215692272397
2024-05-28,2722.85,44096.0,115870.0,22219818.0,30536041.0,1.3742705273283518,-0.01537067403124191
2024-05-27,2722.99,55671.0,158478.0,22220580.0,30463458.0,1.3709569237166626,-0.45800047956183193
2024-05-24,2687.6,50164.0,123634.0,21937123.0,30410848.0,1.3862733048449425,-0.4255301939595904
2024-05-23,2721.81,42808.0,114493.0,22221869.0,30356591.0,1.3660683086557661,-0.47388923340291544
2024-05-22,2723.46,48472.0,123785.0,22233912.0,30273372.0,1.3615854915680157,-0.6722866260047663
2024-05-21,2724.18,56082.0,104904.0,22233675.0,30333804.0,1.3643180445877705,0.5760695493022192
2024-05-20,2742.14,58207.0,125023.0,22379118.0,30191891.0,1.3491099604550993,-1.1350951424937812
2024-05-17,2724.62,57594.0,110083.0,22237634.0,30204558.0,1.3582631137826984,0.11506772162822597
2024-05-16,2753.0,52184.0,132532.0,22464925.0,30255445.0,1.3467859340727824,0.3839601002022153
2024-05-14,2730.34,44330.0,94911.0,22282363.0,30209327.0,1.3557505997007588,-0.48590785051258545
2024-05-13,2727.21,62528.0,130547.0,22263732.0,30236028.0,1.3580844397516103,0.20453170122637823
2024-05-10,2727.63,58613.0,115669.0,22266248.0,30090560.0,1.351397864606556,-1.257623045068255
2024-05-09,2712.14,42381.0,111028.0,22167941.0,30085021.0,1.3571409721814038,-0.049888316460712616
2024-05-08,2745.05,43632.0,102936.0,22439337.0,30298644.0,1.3502468455284575,2.0752992150462424
2024-05-07,2734.36,53220.0,111537.0,22282595.0,30288297.0,1.3592805057041157,-0.09276742246967375
2024-05-03,2676.63,33861.0,78504.0,21808542.0,30232458.0,1.3862668123343596,-0.7112885967594008
2024-05-02,2683.65,35109.0,90591.0,21868768.0,30222074.0,1.3819742383292923,-0.11462507313088496
2024-04-30,2692.06,46008.0,113471.0,21938439.0,30313126.0,1.3817357743638916,0.8024252892809617
2024-04-29,2687.44,47055.0,104914.0,21896917.0,30897058.0,1.4110232047735305,5.565815811045237
2024-04-26,2656.33,45052.0,101489.0,21644775.0,30361164.0,1.402701760586562,-5.280316093369724
2024-04-25,2628.62,33406.0,89880.0,21424408.0,30063825.0,1.4032511423419494,-3.308177570093458
2024-04-24,2675.75,32574.0,102277.0,21806291.0,30163983.0,1.383269763757624,0.9792817544511474
2024-04-23,2623.02,43028.0,99483.0,21376410.0,30072970.0,1.4068297716969314,-0.9148598252967843
2024-04-22,2629.44,40189.0,110211.0,21431572.0,29943092.0,1.3971486552642989,-1.1784486122074929
2024-04-19,2591.86,80947.0,140448.0,21139605.0,30176577.0,1.4274901068397445,1.6624302232854864
2024-04-18,2634.7,47879.0,105711.0,21485916.0,30315566.0,1.4109505966606217,1.3148016762683163
2024-04-17,2584.18,41435.0,97793.0,21086362.0,30360404.0,1.4398123298841212,0.4584990745758899
2024-04-16,2609.63,57021.0,122577.0,21290955.0,30203684.0,1.4186157455125898,-1.278543282997626
2024-04-15,2670.43,56195.0,105066.0,21791467.0,30193154.0,1.3855493987623688,-0.10022271714922049
2024-04-12,2681.82,51458.0,119035.0,21891917.0,30673240.0,1.401121701676468,4.033149913890872
2024-04-11,2706.96,56133.0,127899.0,22098451.0,30706116.0,1.3895144053309438,0.25704657581372803
